instant;date;time;hr;weekdays;month;cnt;t1;t2;hum;wind_speed;weather_code;is_holiday;is_weekend;season
308;16.01.2015;20:00:00;20;Freitag;01;693;4;2;72.5;9;1;0;0;3
309;16.01.2015;21:00:00;21;Freitag;01;473;3;0;75;11;1;0;0;3
310;16.01.2015;22:00:00;22;Freitag;01;386;2.5;-1.5;72.5;15;1;0;0;3
311;16.01.2015;23:00:00;23;Freitag;01;361;2.5;-1;81;12;1;0;0;3
312;17.01.2015;00:00:00;00;Samstag;01;328;2;-2;81;13;1;0;1;3
313;17.01.2015;01:00:00;01;Samstag;01;220;2;-1.5;81;12;1;0;1;3
314;17.01.2015;02:00:00;02;Samstag;01;199;1;-3;81;14;1;0;1;3
315;17.01.2015;03:00:00;03;Samstag;01;144;1;-3;81;15;1;0;1;3
316;17.01.2015;04:00:00;04;Samstag;01;76;1;-2;81;10;1;0;1;3
317;17.01.2015;05:00:00;05;Samstag;01;68;0.5;-2.5;77.5;8;1;0;1;3
318;17.01.2015;06:00:00;06;Samstag;01;70;0.5;-3;77.5;10;1;0;1;3
319;17.01.2015;07:00:00;07;Samstag;01;154;1.5;-2.5;72.5;16;1;0;1;3
320;17.01.2015;08:00:00;08;Samstag;01;350;2.5;-1.5;67.5;15;1;0;1;3
321;17.01.2015;09:00:00;09;Samstag;01;682;3.5;-0.5;65;16;1;0;1;3
322;17.01.2015;10:00:00;10;Samstag;01;784;4;0;70;21;7;0;1;3
323;17.01.2015;11:00:00;11;Samstag;01;998;5;1.5;73;18.5;7;0;1;3
324;17.01.2015;12:00:00;12;Samstag;01;1360;6.5;3.5;73.5;17;2;0;1;3
325;17.01.2015;13:00:00;13;Samstag;01;1421;6;2.5;73.5;20.5;2;0;1;3
326;17.01.2015;14:00:00;14;Samstag;01;1531;7;4;66;17;2;0;1;3
327;17.01.2015;15:00:00;15;Samstag;01;1527;6;3;71;18;1;0;1;3
328;17.01.2015;16:00:00;16;Samstag;01;1257;6;3;71;15;1;0;1;3
329;17.01.2015;17:00:00;17;Samstag;01;997;5;2.5;76;10;1;0;1;3
330;17.01.2015;18:00:00;18;Samstag;01;765;5;2;76;13;1;0;1;3
331;17.01.2015;19:00:00;19;Samstag;01;719;5;2;76;12;1;0;1;3
332;17.01.2015;20:00:00;20;Samstag;01;525;5;3;81;9;1;0;1;3
333;17.01.2015;21:00:00;21;Samstag;01;415;5;2.5;76;10;1;0;1;3
334;17.01.2015;22:00:00;22;Samstag;01;328;5;3;76;7;2;0;1;3
335;17.01.2015;23:00:00;23;Samstag;01;350;5;2.5;78.5;9;7;0;1;3
336;18.01.2015;00:00:00;00;Sonntag;01;383;5;3;76;7;2;0;1;3
337;18.01.2015;01:00:00;01;Sonntag;01;268;5;3.5;76;6.5;7;0;1;3
338;18.01.2015;02:00:00;02;Sonntag;01;268;5;3;81;8;7;0;1;3
339;18.01.2015;03:00:00;03;Sonntag;01;140;4.5;3;84;6.5;7;0;1;3
340;18.01.2015;04:00:00;04;Sonntag;01;73;4;4;87;0;7;0;1;3
341;18.01.2015;05:00:00;05;Sonntag;01;53;4;3.5;90;5;7;0;1;3
342;18.01.2015;06:00:00;06;Sonntag;01;54;4;3.5;90;5;7;0;1;3
343;18.01.2015;07:00:00;07;Sonntag;01;97;4;3.5;87;5;7;0;1;3
344;18.01.2015;08:00:00;08;Sonntag;01;210;4;3.5;93;5;2;0;1;3
345;18.01.2015;09:00:00;09;Sonntag;01;406;4;2.5;90;6.5;7;0;1;3
346;18.01.2015;10:00:00;10;Sonntag;01;693;4;2;87;9;7;0;1;3
347;18.01.2015;11:00:00;11;Sonntag;01;906;4;1.5;84;9;4;0;1;3
348;18.01.2015;12:00:00;12;Sonntag;01;1244;4;1;81;12;2;0;1;3
349;18.01.2015;13:00:00;13;Sonntag;01;1401;4;1;81;12;2;0;1;3
350;18.01.2015;14:00:00;14;Sonntag;01;1313;4;1;75;14;2;0;1;3
351;18.01.2015;15:00:00;15;Sonntag;01;1450;4;1;75;13;2;0;1;3
352;18.01.2015;16:00:00;16;Sonntag;01;1111;3;2;81;6;2;0;1;3
353;18.01.2015;17:00:00;17;Sonntag;01;844;3;3;81;4;1;0;1;3
354;18.01.2015;18:00:00;18;Sonntag;01;694;2;0;87;6.5;1;0;1;3
355;18.01.2015;19:00:00;19;Sonntag;01;510;2;-0.5;87;8;1;0;1;3
356;18.01.2015;20:00:00;20;Sonntag;01;370;1.5;0.5;87;5.5;1;0;1;3
357;18.01.2015;21:00:00;21;Sonntag;01;265;1;1;87;4;1;0;1;3
358;18.01.2015;22:00:00;22;Sonntag;01;249;1;1;87;4;1;0;1;3
359;18.01.2015;23:00:00;23;Sonntag;01;197;0.5;-1.5;90;6;1;0;1;3
360;19.01.2015;00:00:00;00;Montag;01;128;0;-3;93;8;1;0;0;3
361;19.01.2015;01:00:00;01;Montag;01;57;0.5;-2.5;93;8;2;0;0;3
362;19.01.2015;02:00:00;02;Montag;01;30;1;0;93;5.5;2;0;0;3
363;19.01.2015;03:00:00;03;Montag;01;32;0.5;-0.5;93;3.5;2;0;0;3
364;19.01.2015;04:00:00;04;Montag;01;36;0.5;-1;93;4.5;3;0;0;3
365;19.01.2015;05:00:00;05;Montag;01;88;1;-1;93;6.5;3;0;0;3
366;19.01.2015;06:00:00;06;Montag;01;472;1;-1;90;7;3;0;0;3
367;19.01.2015;07:00:00;07;Montag;01;1695;1;-1;90;6.5;2;0;0;3
368;19.01.2015;08:00:00;08;Montag;01;3554;2;-0.5;84;7.5;3;0;0;3
369;19.01.2015;09:00:00;09;Montag;01;1828;2;-0.5;87;8;3;0;0;3
370;19.01.2015;10:00:00;10;Montag;01;794;3;1;75;7.5;2;0;0;3
371;19.01.2015;11:00:00;11;Montag;01;688;3.5;3;72.5;3;2;0;0;3
372;19.01.2015;12:00:00;12;Montag;01;923;4;1.5;70;9;2;0;0;3
373;19.01.2015;13:00:00;13;Montag;01;913;4;2;70;8;2;0;0;3
374;19.01.2015;14:00:00;14;Montag;01;815;5;3.5;66;7.5;3;0;0;3
375;19.01.2015;15:00:00;15;Montag;01;908;5;4;63.5;6;3;0;0;3
376;19.01.2015;16:00:00;16;Montag;01;1257;4;2.5;67.5;6.5;3;0;0;3
377;19.01.2015;17:00:00;17;Montag;01;2774;3.5;2.5;72.5;6;2;0;0;3
378;19.01.2015;18:00:00;18;Montag;01;2543;3.5;2.5;72.5;6;3;0;0;3
379;19.01.2015;19:00:00;19;Montag;01;1442;3.5;1.5;72.5;7;3;0;0;3
380;19.01.2015;20:00:00;20;Montag;01;893;3;1.5;75;6.5;3;0;0;3
381;19.01.2015;21:00:00;21;Montag;01;561;2.5;1.5;78;5.5;3;0;0;3
382;19.01.2015;22:00:00;22;Montag;01;356;2;1;75;3;2;0;0;3
383;19.01.2015;23:00:00;23;Montag;01;247;2;2;81;2;3;0;0;3
384;20.01.2015;00:00:00;00;Dienstag;01;85;1;0;87;3;3;0;0;3
385;20.01.2015;01:00:00;01;Dienstag;01;49;0.5;-1;90;6.5;1;0;0;3
386;20.01.2015;02:00:00;02;Dienstag;01;40;0;-1;93;3;1;0;0;3
387;20.01.2015;03:00:00;03;Dienstag;01;18;-0.5;-0.5;90;4;1;0;0;3
388;20.01.2015;04:00:00;04;Dienstag;01;32;-1;-2;93;3;1;0;0;3
389;20.01.2015;05:00:00;05;Dienstag;01;80;-0.5;-0.5;93;4;2;0;0;3
390;20.01.2015;06:00:00;06;Dienstag;01;520;-1;-2;93;5;1;0;0;3
391;20.01.2015;07:00:00;07;Dienstag;01;1791;-1;-3.5;96.5;6.5;1;0;0;3
392;20.01.2015;08:00:00;08;Dienstag;01;3700;-0.5;-3.5;96.5;7;1;0;0;3
393;20.01.2015;09:00:00;09;Dienstag;01;1818;0;-3;93;9;1;0;0;3
394;20.01.2015;10:00:00;10;Dienstag;01;806;1;0;87;5;2;0;0;3
395;20.01.2015;11:00:00;11;Dienstag;01;636;2.5;1;78;6;2;0;0;3
396;20.01.2015;12:00:00;12;Dienstag;01;894;3.5;1;78;9;1;0;0;3
397;20.01.2015;13:00:00;13;Dienstag;01;966;4.5;2;72.5;9;2;0;0;3
398;20.01.2015;14:00:00;14;Dienstag;01;806;5;2;68;11;2;0;0;3
399;20.01.2015;15:00:00;15;Dienstag;01;897;4;1;75;13;2;0;0;3
400;20.01.2015;16:00:00;16;Dienstag;01;1287;4;1;78;13;3;0;0;3
401;20.01.2015;17:00:00;17;Dienstag;01;2683;4;1;78;12;1;0;0;3
402;20.01.2015;18:00:00;18;Dienstag;01;2624;4;1;75;12;1;0;0;3
403;20.01.2015;19:00:00;19;Dienstag;01;1448;4;1;72.5;13;1;0;0;3
404;20.01.2015;20:00:00;20;Dienstag;01;758;4;1;70;14;2;0;0;3
405;20.01.2015;21:00:00;21;Dienstag;01;603;4;0.5;70;16;2;0;0;3
406;20.01.2015;22:00:00;22;Dienstag;01;447;4;0.5;70;17.5;1;0;0;3
407;20.01.2015;23:00:00;23;Dienstag;01;259;4;0;70;18.5;4;0;0;3
408;21.01.2015;00:00:00;00;Mittwoch;01;151;3.5;-0.5;72.5;18;4;0;0;3
409;21.01.2015;01:00:00;01;Mittwoch;01;70;3;-1.5;81;18.5;4;0;0;3
410;21.01.2015;02:00:00;02;Mittwoch;01;56;3;-1;81;19;3;0;0;3
411;21.01.2015;03:00:00;03;Mittwoch;01;24;3;-1;81;17;4;0;0;3
412;21.01.2015;04:00:00;04;Mittwoch;01;41;3;-1;84;16;7;0;0;3
413;21.01.2015;05:00:00;05;Mittwoch;01;81;3;-0.5;87;14;7;0;0;3
414;21.01.2015;06:00:00;06;Mittwoch;01;522;3;-1;87;18;7;0;0;3
415;21.01.2015;07:00:00;07;Mittwoch;01;1656;3;-1;87;18;3;0;0;3
416;21.01.2015;08:00:00;08;Mittwoch;01;3655;3;-1;87;18;3;0;0;3
417;21.01.2015;09:00:00;09;Mittwoch;01;1976;3;-1;87;18;3;0;0;3
418;21.01.2015;10:00:00;10;Mittwoch;01;821;3;-1;87;17;3;0;0;3
419;21.01.2015;11:00:00;11;Mittwoch;01;666;3;-1;87;16;3;0;0;3
420;21.01.2015;12:00:00;12;Mittwoch;01;805;3;-1;87;17;7;0;0;3
421;21.01.2015;13:00:00;13;Mittwoch;01;821;3.5;0;84;16;3;0;0;3
422;21.01.2015;14:00:00;14;Mittwoch;01;701;3;-1;87;17;4;0;0;3
423;21.01.2015;15:00:00;15;Mittwoch;01;759;3;-1;87;18;4;0;0;3
424;21.01.2015;16:00:00;16;Mittwoch;01;1217;3;-1;87;16;4;0;0;3
425;21.01.2015;17:00:00;17;Mittwoch;01;2503;3;-0.5;84;14;4;0;0;3
426;21.01.2015;18:00:00;18;Mittwoch;01;2511;3;0;87;11;4;0;0;3
427;21.01.2015;19:00:00;19;Mittwoch;01;1359;3;0;87;13;7;0;0;3
428;21.01.2015;20:00:00;20;Mittwoch;01;890;3;0.5;81;9;4;0;0;3
429;21.01.2015;21:00:00;21;Mittwoch;01;666;3;2;81;6;4;0;0;3
430;21.01.2015;22:00:00;22;Mittwoch;01;480;3;2;81;6;3;0;0;3
431;21.01.2015;23:00:00;23;Mittwoch;01;351;3;2.5;81;3;1;0;0;3
432;22.01.2015;00:00:00;00;Donnerstag;01;138;2.5;2.5;84;2;1;0;0;3
433;22.01.2015;01:00:00;01;Donnerstag;01;81;2;2;87;2;2;0;0;3
434;22.01.2015;02:00:00;02;Donnerstag;01;54;2;2;87;2;3;0;0;3
435;22.01.2015;03:00:00;03;Donnerstag;01;37;2;1;87;5.5;4;0;0;3
436;22.01.2015;04:00:00;04;Donnerstag;01;39;2;1;87;5;3;0;0;3
437;22.01.2015;05:00:00;05;Donnerstag;01;89;2;1;87;5;3;0;0;3
438;22.01.2015;06:00:00;06;Donnerstag;01;512;2;2;84;2;3;0;0;3
439;22.01.2015;07:00:00;07;Donnerstag;01;1677;2;2;81;2;3;0;0;3
440;22.01.2015;08:00:00;08;Donnerstag;01;3828;2;1;81;5;3;0;0;3
441;22.01.2015;09:00:00;09;Donnerstag;01;1911;2.5;2.5;78;2;3;0;0;3
442;22.01.2015;10:00:00;10;Donnerstag;01;789;4;1.5;70;9;3;0;0;3
443;22.01.2015;11:00:00;11;Donnerstag;01;713;4;1.5;67.5;10;3;0;0;3
444;22.01.2015;12:00:00;12;Donnerstag;01;914;5;2;59;13;2;0;0;3
445;22.01.2015;13:00:00;13;Donnerstag;01;935;5;2;57;13;2;0;0;3
446;22.01.2015;14:00:00;14;Donnerstag;01;867;4.5;1.5;59;14;2;0;0;3
447;22.01.2015;15:00:00;15;Donnerstag;01;885;4;1;61;13;2;0;0;3
448;22.01.2015;16:00:00;16;Donnerstag;01;1328;4;1;63;12;3;0;0;3
449;22.01.2015;17:00:00;17;Donnerstag;01;2457;3.5;0.5;63;12;3;0;0;3
450;22.01.2015;18:00:00;18;Donnerstag;01;2422;3;0;65;9;3;0;0;3
451;22.01.2015;19:00:00;19;Donnerstag;01;1350;2;0;70;6.5;2;0;0;3
452;22.01.2015;20:00:00;20;Donnerstag;01;850;2;0;70;6.5;1;0;0;3
453;22.01.2015;21:00:00;21;Donnerstag;01;640;0;-2;80;6;1;0;0;3
454;22.01.2015;22:00:00;22;Donnerstag;01;438;0;0;80;2;1;0;0;3
455;22.01.2015;23:00:00;23;Donnerstag;01;324;0;-1;80;3;1;0;0;3
456;23.01.2015;00:00:00;00;Freitag;01;171;-0.5;-2;86.5;5.5;1;0;0;3
457;23.01.2015;01:00:00;01;Freitag;01;96;-1;-3;86;6;1;0;0;3
458;23.01.2015;02:00:00;02;Freitag;01;58;-1;-3;86;6;4;0;0;3
459;23.01.2015;03:00:00;03;Freitag;01;41;-0.5;-1.5;83;5;3;0;0;3
460;23.01.2015;04:00:00;04;Freitag;01;31;-1;-2;86;5;3;0;0;3
461;23.01.2015;05:00:00;05;Freitag;01;80;-1;-3;86;6;4;0;0;3
462;23.01.2015;06:00:00;06;Freitag;01;426;-1.5;-2.5;89.5;5;1;0;0;3
463;23.01.2015;07:00:00;07;Freitag;01;1494;-1;-3.5;86;6.5;1;0;0;3
464;23.01.2015;08:00:00;08;Freitag;01;3328;-0.5;-3.5;83;7;1;0;0;3
465;23.01.2015;09:00:00;09;Freitag;01;1839;0.5;-2;84;6.5;1;0;0;3
466;23.01.2015;10:00:00;10;Freitag;01;894;2;-0.5;75;7.5;1;0;0;3
467;23.01.2015;11:00:00;11;Freitag;01;794;3.5;0.5;67.5;12;1;0;0;3
468;23.01.2015;12:00:00;12;Freitag;01;1084;4.5;1;65.5;16.5;1;0;0;3
469;23.01.2015;13:00:00;13;Freitag;01;1053;5;1.5;66;17.5;1;0;0;3
470;23.01.2015;14:00:00;14;Freitag;01;1005;5;1;66;19.5;1;0;0;3
471;23.01.2015;15:00:00;15;Freitag;01;1002;5;2;66;17;1;0;0;3
472;23.01.2015;16:00:00;16;Freitag;01;1421;4;1;75;12;1;0;0;3
473;23.01.2015;17:00:00;17;Freitag;01;2388;4;1;75;14;1;0;0;3
474;23.01.2015;18:00:00;18;Freitag;01;1946;4.5;1.5;78.5;14;2;0;0;3
475;23.01.2015;19:00:00;19;Freitag;01;1126;6;2.5;76;18.5;2;0;0;3
476;23.01.2015;20:00:00;20;Freitag;01;687;6.5;2.5;78.5;24;2;0;0;3
477;23.01.2015;21:00:00;21;Freitag;01;421;7;4;87;20;7;0;0;3
478;23.01.2015;22:00:00;22;Freitag;01;208;7.5;3.5;87;23;7;0;0;3
479;23.01.2015;23:00:00;23;Freitag;01;299;8;4;87;24;7;0;0;3
480;24.01.2015;00:00:00;00;Samstag;01;186;8;4.5;93;22.5;7;0;1;3
481;24.01.2015;01:00:00;01;Samstag;01;141;9;6;90.5;18;7;0;1;3
482;24.01.2015;02:00:00;02;Samstag;01;142;7;4;87;18.5;26;0;1;3
483;24.01.2015;03:00:00;03;Samstag;01;121;6.5;3.5;81;18;3;0;1;3
484;24.01.2015;04:00:00;04;Samstag;01;70;6;2.5;76;18.5;2;0;1;3
485;24.01.2015;05:00:00;05;Samstag;01;61;5.5;1.5;73.5;24;1;0;1;3
486;24.01.2015;06:00:00;06;Samstag;01;76;5;1;76;19;1;0;1;3
487;24.01.2015;07:00:00;07;Samstag;01;142;4;1;81;14;1;0;1;3
488;24.01.2015;08:00:00;08;Samstag;01;318;4.5;1;75.5;16;1;0;1;3
489;24.01.2015;09:00:00;09;Samstag;01;723;5;1.5;70;18;1;0;1;3
490;24.01.2015;10:00:00;10;Samstag;01;1086;5.5;1.5;68;24;1;0;1;3
491;24.01.2015;11:00:00;11;Samstag;01;1411;6;2;66;24;1;0;1;3
492;24.01.2015;12:00:00;12;Samstag;01;1636;6;2;61;24;1;0;1;3
493;24.01.2015;13:00:00;13;Samstag;01;1769;7;3.5;61;22;1;0;1;3
494;24.01.2015;14:00:00;14;Samstag;01;1796;7;4;61;20;2;0;1;3
495;24.01.2015;15:00:00;15;Samstag;01;1798;7;3;61;22;1;0;1;3
496;24.01.2015;16:00:00;16;Samstag;01;1597;6.5;3.5;63.5;17;1;0;1;3
497;24.01.2015;17:00:00;17;Samstag;01;1226;6;3;66;15;1;0;1;3
498;24.01.2015;18:00:00;18;Samstag;01;837;5.5;2.5;68;13;1;0;1;3
499;24.01.2015;19:00:00;19;Samstag;01;709;5;2;68;14;1;0;1;3
500;24.01.2015;20:00:00;20;Samstag;01;526;4.5;1.5;70;13;1;0;1;3
501;24.01.2015;21:00:00;21;Samstag;01;393;4;1;72.5;13;1;0;1;3
502;24.01.2015;22:00:00;22;Samstag;01;401;3.5;0.5;75;13;1;0;1;3
503;24.01.2015;23:00:00;23;Samstag;01;374;3;-0.5;81;13;1;0;1;3
504;25.01.2015;00:00:00;00;Sonntag;01;347;3;0;81;13;1;0;1;3
505;25.01.2015;01:00:00;01;Sonntag;01;261;2;-1.5;87;12;1;0;1;3
506;25.01.2015;02:00:00;02;Sonntag;01;216;2;-1;81;10;1;0;1;3
507;25.01.2015;03:00:00;03;Sonntag;01;162;2;-2;87;14;1;0;1;3
508;25.01.2015;04:00:00;04;Sonntag;01;107;2;-2;84;13;1;0;1;3
509;25.01.2015;05:00:00;05;Sonntag;01;70;2;-1.5;87;12;1;0;1;3
510;25.01.2015;06:00:00;06;Sonntag;01;83;2;-2;87;13;1;0;1;3
511;25.01.2015;07:00:00;07;Sonntag;01;108;2;-2;87;15;1;0;1;3
512;25.01.2015;08:00:00;08;Sonntag;01;226;3;-0.5;81;15;1;0;1;3
513;25.01.2015;09:00:00;09;Sonntag;01;529;3.5;0.5;78;13;3;0;1;3
514;25.01.2015;10:00:00;10;Sonntag;01;857;5;2;70;15;4;0;1;3
515;25.01.2015;11:00:00;11;Sonntag;01;1195;6.5;4;68.5;13;4;0;1;3
516;25.01.2015;12:00:00;12;Sonntag;01;1478;8.5;5.5;62;19.5;3;0;1;3
517;25.01.2015;13:00:00;13;Sonntag;01;1705;8;5;66;18;3;0;1;3
518;25.01.2015;14:00:00;14;Sonntag;01;1519;9;6;66;22;3;0;1;3
519;25.01.2015;15:00:00;15;Sonntag;01;1477;8;5;71;21;3;0;1;3
520;25.01.2015;16:00:00;16;Sonntag;01;1238;8;5;71;18;3;0;1;3
521;25.01.2015;17:00:00;17;Sonntag;01;875;8;5;71;19.5;3;0;1;3
522;25.01.2015;18:00:00;18;Sonntag;01;810;8;5;73.5;19.5;3;0;1;3
523;25.01.2015;19:00:00;19;Sonntag;01;566;8;5;76;19.5;3;0;1;3
524;25.01.2015;20:00:00;20;Sonntag;01;423;8;5;76;18.5;3;0;1;3
525;25.01.2015;21:00:00;21;Sonntag;01;335;8;5;82;18.5;4;0;1;3
526;25.01.2015;22:00:00;22;Sonntag;01;297;8;5;82;18;4;0;1;3
527;25.01.2015;23:00:00;23;Sonntag;01;210;8;5;82;18;4;0;1;3
528;26.01.2015;00:00:00;00;Montag;01;115;8;5;87;19;7;0;0;3
529;26.01.2015;01:00:00;01;Montag;01;74;8.5;5.5;87;18;4;0;0;3
530;26.01.2015;02:00:00;02;Montag;01;34;9;6;87;21.5;4;0;0;3
531;26.01.2015;03:00:00;03;Montag;01;33;9;6;87;19.5;4;0;0;3
532;26.01.2015;04:00:00;04;Montag;01;47;9;6.5;87;16;3;0;0;3
533;26.01.2015;05:00:00;05;Montag;01;88;9.5;7;84.5;17;3;0;0;3
534;26.01.2015;06:00:00;06;Montag;01;472;10;7.5;82;18.5;7;0;0;3
535;26.01.2015;07:00:00;07;Montag;01;1619;10;7.5;88;18.5;3;0;0;3
536;26.01.2015;08:00:00;08;Montag;01;3589;10;8;85;18;3;0;0;3
537;26.01.2015;09:00:00;09;Montag;01;1844;10.5;9;85;19.5;3;0;0;3
538;26.01.2015;10:00:00;10;Montag;01;603;10;7.5;85;16.5;7;0;0;3
539;26.01.2015;11:00:00;11;Montag;01;621;10;7;71.5;23;3;0;0;3
540;26.01.2015;12:00:00;12;Montag;01;841;10;7;62.5;24;2;0;0;3
541;26.01.2015;13:00:00;13;Montag;01;884;9;6;64;19.5;3;0;0;3
542;26.01.2015;14:00:00;14;Montag;01;796;9;6;60;22;2;0;0;3
543;26.01.2015;15:00:00;15;Montag;01;904;8;4.5;62;23;2;0;0;3
544;26.01.2015;16:00:00;16;Montag;01;1319;8;4.5;62;21.5;2;0;0;3
545;26.01.2015;17:00:00;17;Montag;01;2723;8;5;62;19;2;0;0;3
546;26.01.2015;18:00:00;18;Montag;01;2509;7.5;4.5;64;18;1;0;0;3
547;26.01.2015;19:00:00;19;Montag;01;1457;7;4;66;20;1;0;0;3
548;26.01.2015;20:00:00;20;Montag;01;941;7;4;66;17;1;0;0;3
549;26.01.2015;21:00:00;21;Montag;01;550;6.5;3.5;68.5;17;1;0;0;3
550;26.01.2015;22:00:00;22;Montag;01;433;6;3;76;14;1;0;0;3
551;26.01.2015;23:00:00;23;Montag;01;214;6;3;76;15;1;0;0;3
552;27.01.2015;00:00:00;00;Dienstag;01;133;5.5;2.5;76;14;1;0;0;3
553;27.01.2015;01:00:00;01;Dienstag;01;69;5;2;78.5;15;1;0;0;3
554;27.01.2015;02:00:00;02;Dienstag;01;30;5;2;76;14;1;0;0;3
555;27.01.2015;03:00:00;03;Dienstag;01;33;5;2;76;12;1;0;0;3
556;27.01.2015;04:00:00;04;Dienstag;01;43;5;2;76;12;1;0;0;3
557;27.01.2015;05:00:00;05;Dienstag;01;88;5.5;2.5;78.5;13;1;0;0;3
558;27.01.2015;06:00:00;06;Dienstag;01;571;6;3.5;76;12;1;0;0;3
559;27.01.2015;07:00:00;07;Dienstag;01;1913;6;3;76;15;1;0;0;3
560;27.01.2015;08:00:00;08;Dienstag;01;3835;5.5;2.5;78.5;15;1;0;0;3
561;27.01.2015;09:00:00;09;Dienstag;01;1900;6.5;3.5;73.5;15;2;0;0;3
562;27.01.2015;10:00:00;10;Dienstag;01;874;7;4;73.5;18;2;0;0;3
563;27.01.2015;11:00:00;11;Dienstag;01;763;8;5;71;19;2;0;0;3
564;27.01.2015;12:00:00;12;Dienstag;01;999;9;6;66;17;2;0;0;3
565;27.01.2015;13:00:00;13;Dienstag;01;977;9;6;66;19.5;3;0;0;3
566;27.01.2015;14:00:00;14;Dienstag;01;866;9;6;68.5;19;3;0;0;3
567;27.01.2015;15:00:00;15;Dienstag;01;976;8;5.5;71;16;3;0;0;3
568;27.01.2015;16:00:00;16;Dienstag;01;1346;8;6;71;11;3;0;0;3
569;27.01.2015;17:00:00;17;Dienstag;01;2724;8;7;71;7;3;0;0;3
570;27.01.2015;18:00:00;18;Dienstag;01;2750;8;6;71;11;3;0;0;3
571;27.01.2015;19:00:00;19;Dienstag;01;1539;8;4.5;71;22;3;0;0;3
572;27.01.2015;20:00:00;20;Dienstag;01;1001;8;5;64;19.5;3;0;0;3
573;27.01.2015;21:00:00;21;Dienstag;01;642;8;5;66;18;4;0;0;3
574;27.01.2015;22:00:00;22;Dienstag;01;566;7;4;71;15;4;0;0;3
575;27.01.2015;23:00:00;23;Dienstag;01;362;7;4;71;18;4;0;0;3
576;28.01.2015;00:00:00;00;Mittwoch;01;190;7;4;73.5;19.5;3;0;0;3
577;28.01.2015;01:00:00;01;Mittwoch;01;78;7;3;76;23;3;0;0;3
578;28.01.2015;02:00:00;02;Mittwoch;01;57;7;3;76;22;4;0;0;3
579;28.01.2015;03:00:00;03;Mittwoch;01;59;7;3;81;25;4;0;0;3
580;28.01.2015;04:00:00;04;Mittwoch;01;39;8;4.5;76;22;4;0;0;3
581;28.01.2015;05:00:00;05;Mittwoch;01;99;8;4.5;82;23;4;0;0;3
582;28.01.2015;06:00:00;06;Mittwoch;01;575;9;5.5;79;24;3;0;0;3
583;28.01.2015;07:00:00;07;Mittwoch;01;1536;9;6;87;24;7;0;0;3
584;28.01.2015;08:00:00;08;Mittwoch;01;3576;10;7;88;24;3;0;0;3
585;28.01.2015;09:00:00;09;Mittwoch;01;1788;10;7;88;29;7;0;0;3
586;28.01.2015;10:00:00;10;Mittwoch;01;522;10.5;9;91;32.5;7;0;0;3
587;28.01.2015;11:00:00;11;Mittwoch;01;558;10.5;8.5;67;40;2;0;0;3
588;28.01.2015;12:00:00;12;Mittwoch;01;624;7.5;2.5;73.5;41.5;7;0;0;3
589;28.01.2015;13:00:00;13;Mittwoch;01;629;6.5;1.5;71;38;7;0;0;3
590;28.01.2015;14:00:00;14;Mittwoch;01;665;7;2;59;37;2;0;0;3
591;28.01.2015;15:00:00;15;Mittwoch;01;823;6.5;1.5;55;37;2;0;0;3
592;28.01.2015;16:00:00;16;Mittwoch;01;1269;6;1;53;34;2;0;0;3
593;28.01.2015;17:00:00;17;Mittwoch;01;2426;5.5;0.5;53;33.5;1;0;0;3
594;28.01.2015;18:00:00;18;Mittwoch;01;2377;5;0;53;31.5;1;0;0;3
595;28.01.2015;19:00:00;19;Mittwoch;01;1413;5;0.5;57;26;1;0;0;3
596;28.01.2015;20:00:00;20;Mittwoch;01;854;4;-1;63;27;1;0;0;3
597;28.01.2015;21:00:00;21;Mittwoch;01;652;4;-1;65;29;1;0;0;3
598;28.01.2015;22:00:00;22;Mittwoch;01;451;4;-1;65;29;1;0;0;3
599;28.01.2015;23:00:00;23;Mittwoch;01;276;3.5;-1.5;72.5;28;1;0;0;3
600;29.01.2015;00:00:00;00;Donnerstag;01;122;3;-2;75;26;2;0;0;3
601;29.01.2015;01:00:00;01;Donnerstag;01;106;3;-3;78;30;2;0;0;3
602;29.01.2015;02:00:00;02;Donnerstag;01;34;3;-3;75;30;1;0;0;3
603;29.01.2015;03:00:00;03;Donnerstag;01;38;3;-2.5;75;29.5;2;0;0;3
604;29.01.2015;04:00:00;04;Donnerstag;01;33;3;-2;75;28;1;0;0;3
605;29.01.2015;05:00:00;05;Donnerstag;01;76;3;-2;75;28;1;0;0;3
606;29.01.2015;06:00:00;06;Donnerstag;01;529;3;-2;81;22;1;0;0;3
607;29.01.2015;07:00:00;07;Donnerstag;01;1760;3;-2;81;21;2;0;0;3
608;29.01.2015;08:00:00;08;Donnerstag;01;3783;3;-2;81;24;2;0;0;3
609;29.01.2015;09:00:00;09;Donnerstag;01;1905;4.5;-0.5;72.5;26;2;0;0;3
610;29.01.2015;10:00:00;10;Donnerstag;01;811;5.5;1;68;27;2;0;0;3
611;29.01.2015;11:00:00;11;Donnerstag;01;700;6;1;63.5;35;3;0;0;3
612;29.01.2015;12:00:00;12;Donnerstag;01;889;6;1;61;30.5;3;0;0;3
613;29.01.2015;13:00:00;13;Donnerstag;01;894;6.5;1.5;59;31.5;2;0;0;3
614;29.01.2015;14:00:00;14;Donnerstag;01;757;6.5;1.5;59;31.5;3;0;0;3
615;29.01.2015;15:00:00;15;Donnerstag;01;580;4.5;-0.5;78.5;28.5;7;0;0;3
