instant;date;time;hr;weekdays;month;cnt;t1;t2;hum;wind_speed;weather_code;is_holiday;is_weekend;season
308;2015-01-16;20:00:00;20;Freitag;1;693;4;2;72.5;9;1;0;0;3
309;2015-01-16;21:00:00;21;Freitag;1;473;3;0;75;11;1;0;0;3
310;2015-01-16;22:00:00;22;Freitag;1;386;2.5;-1.5;72.5;15;1;0;0;3
311;2015-01-16;23:00:00;23;Freitag;1;361;2.5;-1;81;12;1;0;0;3
312;2015-01-17;00:00:00;0;Samstag;1;328;2;-2;81;13;1;0;1;3
313;2015-01-17;01:00:00;1;Samstag;1;220;2;-1.5;81;12;1;0;1;3
314;2015-01-17;02:00:00;2;Samstag;1;199;1;-3;81;14;1;0;1;3
315;2015-01-17;03:00:00;3;Samstag;1;144;1;-3;81;15;1;0;1;3
316;2015-01-17;04:00:00;4;Samstag;1;76;1;-2;81;10;1;0;1;3
317;2015-01-17;05:00:00;5;Samstag;1;68;0.5;-2.5;77.5;8;1;0;1;3
318;2015-01-17;06:00:00;6;Samstag;1;70;0.5;-3;77.5;10;1;0;1;3
319;2015-01-17;07:00:00;7;Samstag;1;154;1.5;-2.5;72.5;16;1;0;1;3
320;2015-01-17;08:00:00;8;Samstag;1;350;2.5;-1.5;67.5;15;1;0;1;3
321;2015-01-17;09:00:00;9;Samstag;1;682;3.5;-0.5;65;16;1;0;1;3
322;2015-01-17;10:00:00;10;Samstag;1;784;4;0;70;21;7;0;1;3
323;2015-01-17;11:00:00;11;Samstag;1;998;5;1.5;73;18.5;7;0;1;3
324;2015-01-17;12:00:00;12;Samstag;1;1360;6.5;3.5;73.5;17;2;0;1;3
325;2015-01-17;13:00:00;13;Samstag;1;1421;6;2.5;73.5;20.5;2;0;1;3
326;2015-01-17;14:00:00;14;Samstag;1;1531;7;4;66;17;2;0;1;3
327;2015-01-17;15:00:00;15;Samstag;1;1527;6;3;71;18;1;0;1;3
328;2015-01-17;16:00:00;16;Samstag;1;1257;6;3;71;15;1;0;1;3
329;2015-01-17;17:00:00;17;Samstag;1;997;5;2.5;76;10;1;0;1;3
330;2015-01-17;18:00:00;18;Samstag;1;765;5;2;76;13;1;0;1;3
331;2015-01-17;19:00:00;19;Samstag;1;719;5;2;76;12;1;0;1;3
332;2015-01-17;20:00:00;20;Samstag;1;525;5;3;81;9;1;0;1;3
333;2015-01-17;21:00:00;21;Samstag;1;415;5;2.5;76;10;1;0;1;3
334;2015-01-17;22:00:00;22;Samstag;1;328;5;3;76;7;2;0;1;3
335;2015-01-17;23:00:00;23;Samstag;1;350;5;2.5;78.5;9;7;0;1;3
336;2015-01-18;00:00:00;0;Sonntag;1;383;5;3;76;7;2;0;1;3
337;2015-01-18;01:00:00;1;Sonntag;1;268;5;3.5;76;6.5;7;0;1;3
338;2015-01-18;02:00:00;2;Sonntag;1;268;5;3;81;8;7;0;1;3
339;2015-01-18;03:00:00;3;Sonntag;1;140;4.5;3;84;6.5;7;0;1;3
340;2015-01-18;04:00:00;4;Sonntag;1;73;4;4;87;0;7;0;1;3
341;2015-01-18;05:00:00;5;Sonntag;1;53;4;3.5;90;5;7;0;1;3
342;2015-01-18;06:00:00;6;Sonntag;1;54;4;3.5;90;5;7;0;1;3
343;2015-01-18;07:00:00;7;Sonntag;1;97;4;3.5;87;5;7;0;1;3
344;2015-01-18;08:00:00;8;Sonntag;1;210;4;3.5;93;5;2;0;1;3
345;2015-01-18;09:00:00;9;Sonntag;1;406;4;2.5;90;6.5;7;0;1;3
346;2015-01-18;10:00:00;10;Sonntag;1;693;4;2;87;9;7;0;1;3
347;2015-01-18;11:00:00;11;Sonntag;1;906;4;1.5;84;9;4;0;1;3
348;2015-01-18;12:00:00;12;Sonntag;1;1244;4;1;81;12;2;0;1;3
349;2015-01-18;13:00:00;13;Sonntag;1;1401;4;1;81;12;2;0;1;3
350;2015-01-18;14:00:00;14;Sonntag;1;1313;4;1;75;14;2;0;1;3
351;2015-01-18;15:00:00;15;Sonntag;1;1450;4;1;75;13;2;0;1;3
352;2015-01-18;16:00:00;16;Sonntag;1;1111;3;2;81;6;2;0;1;3
353;2015-01-18;17:00:00;17;Sonntag;1;844;3;3;81;4;1;0;1;3
354;2015-01-18;18:00:00;18;Sonntag;1;694;2;0;87;6.5;1;0;1;3
355;2015-01-18;19:00:00;19;Sonntag;1;510;2;-0.5;87;8;1;0;1;3
356;2015-01-18;20:00:00;20;Sonntag;1;370;1.5;0.5;87;5.5;1;0;1;3
357;2015-01-18;21:00:00;21;Sonntag;1;265;1;1;87;4;1;0;1;3
358;2015-01-18;22:00:00;22;Sonntag;1;249;1;1;87;4;1;0;1;3
359;2015-01-18;23:00:00;23;Sonntag;1;197;0.5;-1.5;90;6;1;0;1;3
360;2015-01-19;00:00:00;0;Montag;1;128;0;-3;93;8;1;0;0;3
361;2015-01-19;01:00:00;1;Montag;1;57;0.5;-2.5;93;8;2;0;0;3
362;2015-01-19;02:00:00;2;Montag;1;30;1;0;93;5.5;2;0;0;3
363;2015-01-19;03:00:00;3;Montag;1;32;0.5;-0.5;93;3.5;2;0;0;3
364;2015-01-19;04:00:00;4;Montag;1;36;0.5;-1;93;4.5;3;0;0;3
365;2015-01-19;05:00:00;5;Montag;1;88;1;-1;93;6.5;3;0;0;3
366;2015-01-19;06:00:00;6;Montag;1;472;1;-1;90;7;3;0;0;3
367;2015-01-19;07:00:00;7;Montag;1;1695;1;-1;90;6.5;2;0;0;3
368;2015-01-19;08:00:00;8;Montag;1;3554;2;-0.5;84;7.5;3;0;0;3
369;2015-01-19;09:00:00;9;Montag;1;1828;2;-0.5;87;8;3;0;0;3
370;2015-01-19;10:00:00;10;Montag;1;794;3;1;75;7.5;2;0;0;3
371;2015-01-19;11:00:00;11;Montag;1;688;3.5;3;72.5;3;2;0;0;3
372;2015-01-19;12:00:00;12;Montag;1;923;4;1.5;70;9;2;0;0;3
373;2015-01-19;13:00:00;13;Montag;1;913;4;2;70;8;2;0;0;3
374;2015-01-19;14:00:00;14;Montag;1;815;5;3.5;66;7.5;3;0;0;3
375;2015-01-19;15:00:00;15;Montag;1;908;5;4;63.5;6;3;0;0;3
376;2015-01-19;16:00:00;16;Montag;1;1257;4;2.5;67.5;6.5;3;0;0;3
377;2015-01-19;17:00:00;17;Montag;1;2774;3.5;2.5;72.5;6;2;0;0;3
378;2015-01-19;18:00:00;18;Montag;1;2543;3.5;2.5;72.5;6;3;0;0;3
379;2015-01-19;19:00:00;19;Montag;1;1442;3.5;1.5;72.5;7;3;0;0;3
380;2015-01-19;20:00:00;20;Montag;1;893;3;1.5;75;6.5;3;0;0;3
381;2015-01-19;21:00:00;21;Montag;1;561;2.5;1.5;78;5.5;3;0;0;3
382;2015-01-19;22:00:00;22;Montag;1;356;2;1;75;3;2;0;0;3
383;2015-01-19;23:00:00;23;Montag;1;247;2;2;81;2;3;0;0;3
384;2015-01-20;00:00:00;0;Dienstag;1;85;1;0;87;3;3;0;0;3
385;2015-01-20;01:00:00;1;Dienstag;1;49;0.5;-1;90;6.5;1;0;0;3
386;2015-01-20;02:00:00;2;Dienstag;1;40;0;-1;93;3;1;0;0;3
387;2015-01-20;03:00:00;3;Dienstag;1;18;-0.5;-0.5;90;4;1;0;0;3
388;2015-01-20;04:00:00;4;Dienstag;1;32;-1;-2;93;3;1;0;0;3
389;2015-01-20;05:00:00;5;Dienstag;1;80;-0.5;-0.5;93;4;2;0;0;3
390;2015-01-20;06:00:00;6;Dienstag;1;520;-1;-2;93;5;1;0;0;3
391;2015-01-20;07:00:00;7;Dienstag;1;1791;-1;-3.5;96.5;6.5;1;0;0;3
392;2015-01-20;08:00:00;8;Dienstag;1;3700;-0.5;-3.5;96.5;7;1;0;0;3
393;2015-01-20;09:00:00;9;Dienstag;1;1818;0;-3;93;9;1;0;0;3
394;2015-01-20;10:00:00;10;Dienstag;1;806;1;0;87;5;2;0;0;3
395;2015-01-20;11:00:00;11;Dienstag;1;636;2.5;1;78;6;2;0;0;3
396;2015-01-20;12:00:00;12;Dienstag;1;894;3.5;1;78;9;1;0;0;3
397;2015-01-20;13:00:00;13;Dienstag;1;966;4.5;2;72.5;9;2;0;0;3
398;2015-01-20;14:00:00;14;Dienstag;1;806;5;2;68;11;2;0;0;3
399;2015-01-20;15:00:00;15;Dienstag;1;897;4;1;75;13;2;0;0;3
400;2015-01-20;16:00:00;16;Dienstag;1;1287;4;1;78;13;3;0;0;3
401;2015-01-20;17:00:00;17;Dienstag;1;2683;4;1;78;12;1;0;0;3
402;2015-01-20;18:00:00;18;Dienstag;1;2624;4;1;75;12;1;0;0;3
403;2015-01-20;19:00:00;19;Dienstag;1;1448;4;1;72.5;13;1;0;0;3
404;2015-01-20;20:00:00;20;Dienstag;1;758;4;1;70;14;2;0;0;3
405;2015-01-20;21:00:00;21;Dienstag;1;603;4;0.5;70;16;2;0;0;3
406;2015-01-20;22:00:00;22;Dienstag;1;447;4;0.5;70;17.5;1;0;0;3
407;2015-01-20;23:00:00;23;Dienstag;1;259;4;0;70;18.5;4;0;0;3
408;2015-01-21;00:00:00;0;Mittwoch;1;151;3.5;-0.5;72.5;18;4;0;0;3
409;2015-01-21;01:00:00;1;Mittwoch;1;70;3;-1.5;81;18.5;4;0;0;3
410;2015-01-21;02:00:00;2;Mittwoch;1;56;3;-1;81;19;3;0;0;3
411;2015-01-21;03:00:00;3;Mittwoch;1;24;3;-1;81;17;4;0;0;3
412;2015-01-21;04:00:00;4;Mittwoch;1;41;3;-1;84;16;7;0;0;3
413;2015-01-21;05:00:00;5;Mittwoch;1;81;3;-0.5;87;14;7;0;0;3
414;2015-01-21;06:00:00;6;Mittwoch;1;522;3;-1;87;18;7;0;0;3
415;2015-01-21;07:00:00;7;Mittwoch;1;1656;3;-1;87;18;3;0;0;3
416;2015-01-21;08:00:00;8;Mittwoch;1;3655;3;-1;87;18;3;0;0;3
417;2015-01-21;09:00:00;9;Mittwoch;1;1976;3;-1;87;18;3;0;0;3
418;2015-01-21;10:00:00;10;Mittwoch;1;821;3;-1;87;17;3;0;0;3
419;2015-01-21;11:00:00;11;Mittwoch;1;666;3;-1;87;16;3;0;0;3
420;2015-01-21;12:00:00;12;Mittwoch;1;805;3;-1;87;17;7;0;0;3
421;2015-01-21;13:00:00;13;Mittwoch;1;821;3.5;0;84;16;3;0;0;3
422;2015-01-21;14:00:00;14;Mittwoch;1;701;3;-1;87;17;4;0;0;3
423;2015-01-21;15:00:00;15;Mittwoch;1;759;3;-1;87;18;4;0;0;3
424;2015-01-21;16:00:00;16;Mittwoch;1;1217;3;-1;87;16;4;0;0;3
425;2015-01-21;17:00:00;17;Mittwoch;1;2503;3;-0.5;84;14;4;0;0;3
426;2015-01-21;18:00:00;18;Mittwoch;1;2511;3;0;87;11;4;0;0;3
427;2015-01-21;19:00:00;19;Mittwoch;1;1359;3;0;87;13;7;0;0;3
428;2015-01-21;20:00:00;20;Mittwoch;1;890;3;0.5;81;9;4;0;0;3
429;2015-01-21;21:00:00;21;Mittwoch;1;666;3;2;81;6;4;0;0;3
430;2015-01-21;22:00:00;22;Mittwoch;1;480;3;2;81;6;3;0;0;3
431;2015-01-21;23:00:00;23;Mittwoch;1;351;3;2.5;81;3;1;0;0;3
432;2015-01-22;00:00:00;0;Donnerstag;1;138;2.5;2.5;84;2;1;0;0;3
433;2015-01-22;01:00:00;1;Donnerstag;1;81;2;2;87;2;2;0;0;3
434;2015-01-22;02:00:00;2;Donnerstag;1;54;2;2;87;2;3;0;0;3
435;2015-01-22;03:00:00;3;Donnerstag;1;37;2;1;87;5.5;4;0;0;3
436;2015-01-22;04:00:00;4;Donnerstag;1;39;2;1;87;5;3;0;0;3
437;2015-01-22;05:00:00;5;Donnerstag;1;89;2;1;87;5;3;0;0;3
438;2015-01-22;06:00:00;6;Donnerstag;1;512;2;2;84;2;3;0;0;3
439;2015-01-22;07:00:00;7;Donnerstag;1;1677;2;2;81;2;3;0;0;3
440;2015-01-22;08:00:00;8;Donnerstag;1;3828;2;1;81;5;3;0;0;3
441;2015-01-22;09:00:00;9;Donnerstag;1;1911;2.5;2.5;78;2;3;0;0;3
442;2015-01-22;10:00:00;10;Donnerstag;1;789;4;1.5;70;9;3;0;0;3
443;2015-01-22;11:00:00;11;Donnerstag;1;713;4;1.5;67.5;10;3;0;0;3
444;2015-01-22;12:00:00;12;Donnerstag;1;914;5;2;59;13;2;0;0;3
445;2015-01-22;13:00:00;13;Donnerstag;1;935;5;2;57;13;2;0;0;3
446;2015-01-22;14:00:00;14;Donnerstag;1;867;4.5;1.5;59;14;2;0;0;3
447;2015-01-22;15:00:00;15;Donnerstag;1;885;4;1;61;13;2;0;0;3
448;2015-01-22;16:00:00;16;Donnerstag;1;1328;4;1;63;12;3;0;0;3
449;2015-01-22;17:00:00;17;Donnerstag;1;2457;3.5;0.5;63;12;3;0;0;3
450;2015-01-22;18:00:00;18;Donnerstag;1;2422;3;0;65;9;3;0;0;3
451;2015-01-22;19:00:00;19;Donnerstag;1;1350;2;0;70;6.5;2;0;0;3
452;2015-01-22;20:00:00;20;Donnerstag;1;850;2;0;70;6.5;1;0;0;3
453;2015-01-22;21:00:00;21;Donnerstag;1;640;0;-2;80;6;1;0;0;3
454;2015-01-22;22:00:00;22;Donnerstag;1;438;0;0;80;2;1;0;0;3
455;2015-01-22;23:00:00;23;Donnerstag;1;324;0;-1;80;3;1;0;0;3
456;2015-01-23;00:00:00;0;Freitag;1;171;-0.5;-2;86.5;5.5;1;0;0;3
457;2015-01-23;01:00:00;1;Freitag;1;96;-1;-3;86;6;1;0;0;3
458;2015-01-23;02:00:00;2;Freitag;1;58;-1;-3;86;6;4;0;0;3
459;2015-01-23;03:00:00;3;Freitag;1;41;-0.5;-1.5;83;5;3;0;0;3
460;2015-01-23;04:00:00;4;Freitag;1;31;-1;-2;86;5;3;0;0;3
461;2015-01-23;05:00:00;5;Freitag;1;80;-1;-3;86;6;4;0;0;3
462;2015-01-23;06:00:00;6;Freitag;1;426;-1.5;-2.5;89.5;5;1;0;0;3
463;2015-01-23;07:00:00;7;Freitag;1;1494;-1;-3.5;86;6.5;1;0;0;3
464;2015-01-23;08:00:00;8;Freitag;1;3328;-0.5;-3.5;83;7;1;0;0;3
465;2015-01-23;09:00:00;9;Freitag;1;1839;0.5;-2;84;6.5;1;0;0;3
466;2015-01-23;10:00:00;10;Freitag;1;894;2;-0.5;75;7.5;1;0;0;3
467;2015-01-23;11:00:00;11;Freitag;1;794;3.5;0.5;67.5;12;1;0;0;3
468;2015-01-23;12:00:00;12;Freitag;1;1084;4.5;1;65.5;16.5;1;0;0;3
469;2015-01-23;13:00:00;13;Freitag;1;1053;5;1.5;66;17.5;1;0;0;3
470;2015-01-23;14:00:00;14;Freitag;1;1005;5;1;66;19.5;1;0;0;3
471;2015-01-23;15:00:00;15;Freitag;1;1002;5;2;66;17;1;0;0;3
472;2015-01-23;16:00:00;16;Freitag;1;1421;4;1;75;12;1;0;0;3
473;2015-01-23;17:00:00;17;Freitag;1;2388;4;1;75;14;1;0;0;3
474;2015-01-23;18:00:00;18;Freitag;1;1946;4.5;1.5;78.5;14;2;0;0;3
475;2015-01-23;19:00:00;19;Freitag;1;1126;6;2.5;76;18.5;2;0;0;3
476;2015-01-23;20:00:00;20;Freitag;1;687;6.5;2.5;78.5;24;2;0;0;3
477;2015-01-23;21:00:00;21;Freitag;1;421;7;4;87;20;7;0;0;3
478;2015-01-23;22:00:00;22;Freitag;1;208;7.5;3.5;87;23;7;0;0;3
479;2015-01-23;23:00:00;23;Freitag;1;299;8;4;87;24;7;0;0;3
480;2015-01-24;00:00:00;0;Samstag;1;186;8;4.5;93;22.5;7;0;1;3
481;2015-01-24;01:00:00;1;Samstag;1;141;9;6;90.5;18;7;0;1;3
482;2015-01-24;02:00:00;2;Samstag;1;142;7;4;87;18.5;26;0;1;3
483;2015-01-24;03:00:00;3;Samstag;1;121;6.5;3.5;81;18;3;0;1;3
484;2015-01-24;04:00:00;4;Samstag;1;70;6;2.5;76;18.5;2;0;1;3
485;2015-01-24;05:00:00;5;Samstag;1;61;5.5;1.5;73.5;24;1;0;1;3
486;2015-01-24;06:00:00;6;Samstag;1;76;5;1;76;19;1;0;1;3
487;2015-01-24;07:00:00;7;Samstag;1;142;4;1;81;14;1;0;1;3
488;2015-01-24;08:00:00;8;Samstag;1;318;4.5;1;75.5;16;1;0;1;3
489;2015-01-24;09:00:00;9;Samstag;1;723;5;1.5;70;18;1;0;1;3
490;2015-01-24;10:00:00;10;Samstag;1;1086;5.5;1.5;68;24;1;0;1;3
491;2015-01-24;11:00:00;11;Samstag;1;1411;6;2;66;24;1;0;1;3
492;2015-01-24;12:00:00;12;Samstag;1;1636;6;2;61;24;1;0;1;3
493;2015-01-24;13:00:00;13;Samstag;1;1769;7;3.5;61;22;1;0;1;3
494;2015-01-24;14:00:00;14;Samstag;1;1796;7;4;61;20;2;0;1;3
495;2015-01-24;15:00:00;15;Samstag;1;1798;7;3;61;22;1;0;1;3
496;2015-01-24;16:00:00;16;Samstag;1;1597;6.5;3.5;63.5;17;1;0;1;3
497;2015-01-24;17:00:00;17;Samstag;1;1226;6;3;66;15;1;0;1;3
498;2015-01-24;18:00:00;18;Samstag;1;837;5.5;2.5;68;13;1;0;1;3
499;2015-01-24;19:00:00;19;Samstag;1;709;5;2;68;14;1;0;1;3
500;2015-01-24;20:00:00;20;Samstag;1;526;4.5;1.5;70;13;1;0;1;3
501;2015-01-24;21:00:00;21;Samstag;1;393;4;1;72.5;13;1;0;1;3
502;2015-01-24;22:00:00;22;Samstag;1;401;3.5;0.5;75;13;1;0;1;3
503;2015-01-24;23:00:00;23;Samstag;1;374;3;-0.5;81;13;1;0;1;3
504;2015-01-25;00:00:00;0;Sonntag;1;347;3;0;81;13;1;0;1;3
505;2015-01-25;01:00:00;1;Sonntag;1;261;2;-1.5;87;12;1;0;1;3
506;2015-01-25;02:00:00;2;Sonntag;1;216;2;-1;81;10;1;0;1;3
507;2015-01-25;03:00:00;3;Sonntag;1;162;2;-2;87;14;1;0;1;3
508;2015-01-25;04:00:00;4;Sonntag;1;107;2;-2;84;13;1;0;1;3
509;2015-01-25;05:00:00;5;Sonntag;1;70;2;-1.5;87;12;1;0;1;3
510;2015-01-25;06:00:00;6;Sonntag;1;83;2;-2;87;13;1;0;1;3
511;2015-01-25;07:00:00;7;Sonntag;1;108;2;-2;87;15;1;0;1;3
512;2015-01-25;08:00:00;8;Sonntag;1;226;3;-0.5;81;15;1;0;1;3
513;2015-01-25;09:00:00;9;Sonntag;1;529;3.5;0.5;78;13;3;0;1;3
514;2015-01-25;10:00:00;10;Sonntag;1;857;5;2;70;15;4;0;1;3
515;2015-01-25;11:00:00;11;Sonntag;1;1195;6.5;4;68.5;13;4;0;1;3
516;2015-01-25;12:00:00;12;Sonntag;1;1478;8.5;5.5;62;19.5;3;0;1;3
517;2015-01-25;13:00:00;13;Sonntag;1;1705;8;5;66;18;3;0;1;3
518;2015-01-25;14:00:00;14;Sonntag;1;1519;9;6;66;22;3;0;1;3
519;2015-01-25;15:00:00;15;Sonntag;1;1477;8;5;71;21;3;0;1;3
520;2015-01-25;16:00:00;16;Sonntag;1;1238;8;5;71;18;3;0;1;3
521;2015-01-25;17:00:00;17;Sonntag;1;875;8;5;71;19.5;3;0;1;3
522;2015-01-25;18:00:00;18;Sonntag;1;810;8;5;73.5;19.5;3;0;1;3
523;2015-01-25;19:00:00;19;Sonntag;1;566;8;5;76;19.5;3;0;1;3
524;2015-01-25;20:00:00;20;Sonntag;1;423;8;5;76;18.5;3;0;1;3
525;2015-01-25;21:00:00;21;Sonntag;1;335;8;5;82;18.5;4;0;1;3
526;2015-01-25;22:00:00;22;Sonntag;1;297;8;5;82;18;4;0;1;3
527;2015-01-25;23:00:00;23;Sonntag;1;210;8;5;82;18;4;0;1;3
528;2015-01-26;00:00:00;0;Montag;1;115;8;5;87;19;7;0;0;3
529;2015-01-26;01:00:00;1;Montag;1;74;8.5;5.5;87;18;4;0;0;3
530;2015-01-26;02:00:00;2;Montag;1;34;9;6;87;21.5;4;0;0;3
531;2015-01-26;03:00:00;3;Montag;1;33;9;6;87;19.5;4;0;0;3
532;2015-01-26;04:00:00;4;Montag;1;47;9;6.5;87;16;3;0;0;3
533;2015-01-26;05:00:00;5;Montag;1;88;9.5;7;84.5;17;3;0;0;3
534;2015-01-26;06:00:00;6;Montag;1;472;10;7.5;82;18.5;7;0;0;3
535;2015-01-26;07:00:00;7;Montag;1;1619;10;7.5;88;18.5;3;0;0;3
536;2015-01-26;08:00:00;8;Montag;1;3589;10;8;85;18;3;0;0;3
537;2015-01-26;09:00:00;9;Montag;1;1844;10.5;9;85;19.5;3;0;0;3
538;2015-01-26;10:00:00;10;Montag;1;603;10;7.5;85;16.5;7;0;0;3
539;2015-01-26;11:00:00;11;Montag;1;621;10;7;71.5;23;3;0;0;3
540;2015-01-26;12:00:00;12;Montag;1;841;10;7;62.5;24;2;0;0;3
541;2015-01-26;13:00:00;13;Montag;1;884;9;6;64;19.5;3;0;0;3
542;2015-01-26;14:00:00;14;Montag;1;796;9;6;60;22;2;0;0;3
543;2015-01-26;15:00:00;15;Montag;1;904;8;4.5;62;23;2;0;0;3
544;2015-01-26;16:00:00;16;Montag;1;1319;8;4.5;62;21.5;2;0;0;3
545;2015-01-26;17:00:00;17;Montag;1;2723;8;5;62;19;2;0;0;3
546;2015-01-26;18:00:00;18;Montag;1;2509;7.5;4.5;64;18;1;0;0;3
547;2015-01-26;19:00:00;19;Montag;1;1457;7;4;66;20;1;0;0;3
548;2015-01-26;20:00:00;20;Montag;1;941;7;4;66;17;1;0;0;3
549;2015-01-26;21:00:00;21;Montag;1;550;6.5;3.5;68.5;17;1;0;0;3
550;2015-01-26;22:00:00;22;Montag;1;433;6;3;76;14;1;0;0;3
551;2015-01-26;23:00:00;23;Montag;1;214;6;3;76;15;1;0;0;3
552;2015-01-27;00:00:00;0;Dienstag;1;133;5.5;2.5;76;14;1;0;0;3
553;2015-01-27;01:00:00;1;Dienstag;1;69;5;2;78.5;15;1;0;0;3
554;2015-01-27;02:00:00;2;Dienstag;1;30;5;2;76;14;1;0;0;3
555;2015-01-27;03:00:00;3;Dienstag;1;33;5;2;76;12;1;0;0;3
556;2015-01-27;04:00:00;4;Dienstag;1;43;5;2;76;12;1;0;0;3
557;2015-01-27;05:00:00;5;Dienstag;1;88;5.5;2.5;78.5;13;1;0;0;3
558;2015-01-27;06:00:00;6;Dienstag;1;571;6;3.5;76;12;1;0;0;3
559;2015-01-27;07:00:00;7;Dienstag;1;1913;6;3;76;15;1;0;0;3
560;2015-01-27;08:00:00;8;Dienstag;1;3835;5.5;2.5;78.5;15;1;0;0;3
561;2015-01-27;09:00:00;9;Dienstag;1;1900;6.5;3.5;73.5;15;2;0;0;3
562;2015-01-27;10:00:00;10;Dienstag;1;874;7;4;73.5;18;2;0;0;3
563;2015-01-27;11:00:00;11;Dienstag;1;763;8;5;71;19;2;0;0;3
564;2015-01-27;12:00:00;12;Dienstag;1;999;9;6;66;17;2;0;0;3
565;2015-01-27;13:00:00;13;Dienstag;1;977;9;6;66;19.5;3;0;0;3
566;2015-01-27;14:00:00;14;Dienstag;1;866;9;6;68.5;19;3;0;0;3
567;2015-01-27;15:00:00;15;Dienstag;1;976;8;5.5;71;16;3;0;0;3
568;2015-01-27;16:00:00;16;Dienstag;1;1346;8;6;71;11;3;0;0;3
569;2015-01-27;17:00:00;17;Dienstag;1;2724;8;7;71;7;3;0;0;3
570;2015-01-27;18:00:00;18;Dienstag;1;2750;8;6;71;11;3;0;0;3
571;2015-01-27;19:00:00;19;Dienstag;1;1539;8;4.5;71;22;3;0;0;3
572;2015-01-27;20:00:00;20;Dienstag;1;1001;8;5;64;19.5;3;0;0;3
573;2015-01-27;21:00:00;21;Dienstag;1;642;8;5;66;18;4;0;0;3
574;2015-01-27;22:00:00;22;Dienstag;1;566;7;4;71;15;4;0;0;3
575;2015-01-27;23:00:00;23;Dienstag;1;362;7;4;71;18;4;0;0;3
576;2015-01-28;00:00:00;0;Mittwoch;1;190;7;4;73.5;19.5;3;0;0;3
577;2015-01-28;01:00:00;1;Mittwoch;1;78;7;3;76;23;3;0;0;3
578;2015-01-28;02:00:00;2;Mittwoch;1;57;7;3;76;22;4;0;0;3
579;2015-01-28;03:00:00;3;Mittwoch;1;59;7;3;81;25;4;0;0;3
580;2015-01-28;04:00:00;4;Mittwoch;1;39;8;4.5;76;22;4;0;0;3
581;2015-01-28;05:00:00;5;Mittwoch;1;99;8;4.5;82;23;4;0;0;3
582;2015-01-28;06:00:00;6;Mittwoch;1;575;9;5.5;79;24;3;0;0;3
583;2015-01-28;07:00:00;7;Mittwoch;1;1536;9;6;87;24;7;0;0;3
584;2015-01-28;08:00:00;8;Mittwoch;1;3576;10;7;88;24;3;0;0;3
585;2015-01-28;09:00:00;9;Mittwoch;1;1788;10;7;88;29;7;0;0;3
586;2015-01-28;10:00:00;10;Mittwoch;1;522;10.5;9;91;32.5;7;0;0;3
587;2015-01-28;11:00:00;11;Mittwoch;1;558;10.5;8.5;67;40;2;0;0;3
588;2015-01-28;12:00:00;12;Mittwoch;1;624;7.5;2.5;73.5;41.5;7;0;0;3
589;2015-01-28;13:00:00;13;Mittwoch;1;629;6.5;1.5;71;38;7;0;0;3
590;2015-01-28;14:00:00;14;Mittwoch;1;665;7;2;59;37;2;0;0;3
591;2015-01-28;15:00:00;15;Mittwoch;1;823;6.5;1.5;55;37;2;0;0;3
592;2015-01-28;16:00:00;16;Mittwoch;1;1269;6;1;53;34;2;0;0;3
593;2015-01-28;17:00:00;17;Mittwoch;1;2426;5.5;0.5;53;33.5;1;0;0;3
594;2015-01-28;18:00:00;18;Mittwoch;1;2377;5;0;53;31.5;1;0;0;3
595;2015-01-28;19:00:00;19;Mittwoch;1;1413;5;0.5;57;26;1;0;0;3
596;2015-01-28;20:00:00;20;Mittwoch;1;854;4;-1;63;27;1;0;0;3
597;2015-01-28;21:00:00;21;Mittwoch;1;652;4;-1;65;29;1;0;0;3
598;2015-01-28;22:00:00;22;Mittwoch;1;451;4;-1;65;29;1;0;0;3
599;2015-01-28;23:00:00;23;Mittwoch;1;276;3.5;-1.5;72.5;28;1;0;0;3
600;2015-01-29;00:00:00;0;Donnerstag;1;122;3;-2;75;26;2;0;0;3
601;2015-01-29;01:00:00;1;Donnerstag;1;106;3;-3;78;30;2;0;0;3
602;2015-01-29;02:00:00;2;Donnerstag;1;34;3;-3;75;30;1;0;0;3
603;2015-01-29;03:00:00;3;Donnerstag;1;38;3;-2.5;75;29.5;2;0;0;3
604;2015-01-29;04:00:00;4;Donnerstag;1;33;3;-2;75;28;1;0;0;3
605;2015-01-29;05:00:00;5;Donnerstag;1;76;3;-2;75;28;1;0;0;3
606;2015-01-29;06:00:00;6;Donnerstag;1;529;3;-2;81;22;1;0;0;3
607;2015-01-29;07:00:00;7;Donnerstag;1;1760;3;-2;81;21;2;0;0;3
608;2015-01-29;08:00:00;8;Donnerstag;1;3783;3;-2;81;24;2;0;0;3
609;2015-01-29;09:00:00;9;Donnerstag;1;1905;4.5;-0.5;72.5;26;2;0;0;3
610;2015-01-29;10:00:00;10;Donnerstag;1;811;5.5;1;68;27;2;0;0;3
611;2015-01-29;11:00:00;11;Donnerstag;1;700;6;1;63.5;35;3;0;0;3
612;2015-01-29;12:00:00;12;Donnerstag;1;889;6;1;61;30.5;3;0;0;3
613;2015-01-29;13:00:00;13;Donnerstag;1;894;6.5;1.5;59;31.5;2;0;0;3
614;2015-01-29;14:00:00;14;Donnerstag;1;757;6.5;1.5;59;31.5;3;0;0;3
615;2015-01-29;15:00:00;15;Donnerstag;1;580;4.5;-0.5;78.5;28.5;7;0;0;3
